Time_ms; Pressure_Pa; Floor_Marker
82086; 99162.31;0
82137; 99163.39;0
82188; 99162.97;0
82239; 99162.81;0
82290; 99162.61;0
82341; 99163.78;0
82392; 99162.61;0
82443; 99163.06;0
82494; 99162.44;0
82545; 99164.50;0
82596; 99163.77;0
82647; 99162.44;0
82698; 99163.84;0
82749; 99162.52;0
82800; 99162.42;0
82851; 99163.64;0
82902; 99162.34;0
82953; 99162.95;0
83004; 99163.05;0
83055; 99162.91;0
83106; 99162.95;0
83157; 99161.66;0
83208; 99163.06;0
83259; 99162.47;0
83310; 99162.48;0
83361; 99162.06;0
83412; 99161.92;0
83463; 99163.45;0
83514; 99162.77;0
83565; 99163.53;0
83616; 99162.92;0
83667; 99162.72;0
83718; 99161.81;0
83769; 99162.17;0
83820; 99163.14;0
83871; 99161.53;0
83922; 99162.16;0
83973; 99162.64;0
84024; 99162.20;0
84075; 99162.47;0
84126; 99161.81;0
84177; 99162.64;0
84228; 99162.30;0
84279; 99163.56;0
84330; 99162.84;0
84381; 99162.20;0
84432; 99162.13;0
84483; 99163.48;0
84534; 99161.20;0
84585; 99162.97;0
84636; 99163.50;0
84687; 99164.25;0
84738; 99161.70;0
84789; 99163.13;0
84840; 99162.98;0
84891; 99162.80;0
84942; 99161.28;0
84993; 99162.59;0
85044; 99162.92;0
85095; 99161.05;0
85146; 99163.08;0
85197; 99161.97;0
85248; 99162.66;0
85299; 99163.44;0
85350; 99161.52;0
85401; 99162.20;0
85452; 99163.00;0
85503; 99163.50;0
85554; 99162.83;0
85605; 99162.33;0
85656; 99161.86;0
85707; 99162.92;0
85758; 99163.73;0
85809; 99161.05;0
85860; 99162.38;0
85911; 99161.78;0
85962; 99162.06;0
86013; 99161.75;0
86064; 99160.67;0
86115; 99161.73;0
86166; 99162.13;0
86217; 99163.09;0
86268; 99162.75;0
86319; 99162.84;0
86370; 99162.13;0
86421; 99162.38;0
86472; 99163.13;0
86523; 99162.75;0
86574; 99161.44;0
86625; 99162.86;0
86676; 99162.84;0
86727; 99163.23;0
86778; 99162.67;0
86829; 99162.31;0
86880; 99162.20;0
86931; 99162.38;0
86982; 99162.81;0
87033; 99161.91;0
87084; 99161.89;0
87135; 99161.89;0
87186; 99161.61;0
87237; 99162.44;0
87288; 99162.95;0
87339; 99161.63;0
87390; 99161.64;0
87441; 99162.11;0
87492; 99162.41;0
87543; 99162.38;0
87594; 99162.05;0
87645; 99161.20;0
87696; 99162.34;0
87747; 99162.80;0
87798; 99161.88;0
87849; 99163.50;0
87900; 99162.55;0
87951; 99161.59;0
88002; 99163.63;0
88053; 99161.61;0
88104; 99162.88;0
88155; 99162.13;0
88206; 99162.86;0
88257; 99162.44;0
88308; 99162.47;0
88359; 99163.42;0
88410; 99161.77;0
88461; 99161.92;0
88512; 99162.14;0
88563; 99162.83;0
88614; 99161.45;0
88665; 99162.41;0
88716; 99162.47;0
88767; 99163.16;0
88818; 99162.78;0
88869; 99162.02;0
88920; 99162.00;0
88971; 99162.70;0
89022; 99162.00;0
89073; 99161.53;0
89124; 99161.02;0
89175; 99162.19;0
89226; 99161.06;0
89277; 99161.17;0
89328; 99161.80;0
89379; 99161.97;0
89430; 99161.63;0
89481; 99161.00;0
89532; 99161.06;0
89583; 99160.59;0
89634; 99162.00;0
89685; 99161.44;0
89736; 99161.66;0
89787; 99161.53;0
89838; 99161.47;0
89889; 99161.09;0
89940; 99160.94;0
89991; 99160.69;0
90042; 99160.91;0
90093; 99162.08;0
90144; 99161.34;0
90195; 99161.34;0
90246; 99160.48;0
90297; 99160.84;0
90348; 99160.73;0
90399; 99162.11;0
90450; 99161.28;0
90501; 99161.31;0
90552; 99161.88;0
90603; 99160.25;0
90654; 99162.25;0
90705; 99160.92;0
90756; 99162.20;0
90807; 99161.30;0
90858; 99161.02;0
90909; 99161.06;0
90960; 99161.33;0
91011; 99160.67;0
91062; 99162.00;0
91113; 99161.81;0
91164; 99162.09;0
91215; 99160.50;0
91266; 99161.92;0
91317; 99160.80;0
91368; 99161.59;0
91419; 99161.98;0
91470; 99161.53;0
91521; 99161.95;0
91572; 99160.81;0
91623; 99161.31;0
91674; 99162.00;0
91725; 99161.53;0
91776; 99161.30;0
91827; 99161.70;0
91878; 99162.09;0
91929; 99162.11;0
91980; 99160.80;0
92031; 99162.27;0
92082; 99161.77;0
92133; 99161.03;0
92184; 99162.25;0
92235; 99161.14;0
92286; 99162.28;0
92337; 99162.81;0
92388; 99161.75;0
92439; 99161.67;0
92490; 99162.02;0
92541; 99160.94;0
92592; 99162.42;0
92643; 99161.72;0
92694; 99160.92;0
92745; 99159.63;0
92796; 99162.05;0
92847; 99160.58;0
92898; 99162.27;0
92949; 99160.75;0
93000; 99162.05;0
93051; 99160.78;0
93102; 99161.03;0
93153; 99159.56;0
93204; 99161.09;0
93255; 99159.22;0
93306; 99161.39;0
93357; 99161.31;0
93408; 99159.48;0
93459; 99159.44;0
93510; 99160.30;0
93561; 99161.16;0
93612; 99159.67;0
93663; 99158.80;0
93714; 99158.06;0
93765; 99158.20;0
93816; 99158.02;0
93867; 99156.83;0
93918; 99157.22;0
93969; 99155.47;0
94020; 99154.84;0
94071; 99153.75;0
94122; 99152.23;0
94173; 99153.78;0
94224; 99153.97;0
94275; 99152.88;0
94326; 99153.00;0
94377; 99151.03;0
94428; 99150.83;0
94479; 99149.84;0
94530; 99149.48;0
94581; 99149.53;0
94632; 99147.94;0
94683; 99148.98;0
94734; 99148.69;0
94785; 99148.47;0
94836; 99145.67;0
94887; 99146.56;0
94938; 99145.41;0
94989; 99144.86;0
95040; 99144.47;0
95091; 99143.77;0
95142; 99143.95;0
95193; 99143.48;0
95244; 99141.56;0
95295; 99141.25;0
95346; 99141.28;0
95397; 99139.70;0
95448; 99139.59;0
95499; 99138.27;0
95550; 99137.67;0
95601; 99136.98;0
95652; 99137.08;0
95703; 99136.19;0
95754; 99134.80;0
95805; 99135.34;0
95856; 99135.59;0
95907; 99135.22;0
95958; 99133.63;0
96009; 99134.42;0
96060; 99133.28;0
96111; 99131.78;0
96162; 99131.53;0
96213; 99132.69;0
96264; 99130.05;0
96315; 99130.09;0
96366; 99129.06;0
96417; 99127.16;0
96468; 99128.63;0
96519; 99127.61;0
96570; 99127.50;0
96621; 99125.02;0
96672; 99127.19;0
96723; 99125.59;0
96774; 99124.38;0
96825; 99124.81;0
96876; 99122.59;0
96927; 99121.38;0
96978; 99120.94;0
97029; 99121.00;0
97080; 99120.94;0
97131; 99119.92;0
97182; 99118.08;0
97233; 99119.63;0
97284; 99118.30;0
97335; 99116.53;0
97386; 99116.94;0
97437; 99115.83;0
97488; 99116.80;0
97539; 99114.73;0
97590; 99115.33;0
97641; 99113.78;0
97692; 99114.00;0
97743; 99113.86;0
97794; 99113.59;0
97845; 99113.06;0
97896; 99111.89;0
97947; 99111.47;0
97998; 99110.80;0
98049; 99111.25;0
98100; 99110.81;0
98151; 99109.91;0
98202; 99109.41;0
98253; 99107.58;0
98304; 99107.84;0
98355; 99107.64;0
98406; 99106.50;0
98457; 99104.28;0
98508; 99105.59;0
98559; 99104.75;0
98610; 99105.23;0
98661; 99103.86;0
98712; 99103.72;0
98763; 99102.80;0
98814; 99103.80;0
98865; 99102.98;0
98916; 99102.63;0
98967; 99102.20;0
99018; 99101.56;0
99069; 99100.92;0
99120; 99100.19;0
99171; 99098.66;0
99222; 99098.94;0
99273; 99099.11;0
99324; 99098.58;0
99375; 99097.94;0
99426; 99098.77;0
99477; 99098.72;0
99528; 99097.77;0
99579; 99098.58;0
99630; 99098.81;0
99681; 99097.31;0
99732; 99095.72;0
99783; 99096.63;0
99834; 99096.31;0
99885; 99095.64;0
99936; 99096.66;0
99987; 99095.63;1
100038; 99096.17;1
100089; 99096.08;1
100140; 99094.72;1
100191; 99096.08;1
100242; 99096.08;1
100293; 99096.11;1
100344; 99095.61;1
100395; 99093.86;1
100446; 99095.91;1
100497; 99095.92;1
100548; 99094.63;1
100599; 99095.08;1
100650; 99095.06;1
100701; 99094.17;1
100752; 99093.70;1
100803; 99096.36;1
100854; 99095.31;1
100905; 99096.17;1
100956; 99094.86;1
101007; 99094.97;1
101058; 99095.08;1
101109; 99095.44;1
101160; 99096.11;1
101211; 99097.25;1
101262; 99095.47;1
101313; 99096.55;1
101364; 99095.31;1
101415; 99095.64;1
101466; 99095.30;1
101517; 99096.05;1
101568; 99095.34;1
101619; 99096.14;1
101670; 99095.95;1
101721; 99095.44;1
101772; 99096.06;1
101823; 99095.94;1
101874; 99096.53;1
101925; 99097.80;1
101976; 99096.52;1
102027; 99095.86;1
102078; 99096.56;1
102129; 99096.27;1
102180; 99095.69;1
102231; 99095.63;1
102282; 99095.00;1
102333; 99096.36;1
102384; 99096.28;1
102435; 99095.70;1
102486; 99095.38;0
102537; 99097.33;0
102588; 99096.08;0
102639; 99095.36;0
102690; 99095.70;0
102741; 99096.05;0
102792; 99096.91;0
102843; 99095.94;0
102894; 99095.36;0
102945; 99095.64;0
102996; 99095.09;0
103047; 99096.27;0
103098; 99096.39;0
103149; 99094.47;0
103200; 99095.39;0
103251; 99095.58;0
103302; 99095.42;0
103353; 99096.45;0
103404; 99095.98;0
103455; 99096.09;0
103506; 99096.58;0
103557; 99094.81;0
103608; 99096.30;0
103659; 99095.69;0
103710; 99096.67;0
103761; 99094.78;0
103812; 99095.02;0
--- FINISHED ---;;
